"PARAMETER_KEY","Result","NAME","ABBREVIATION","Name.full","SAMPLE_DATE","SAMPLE_TIME","STATION_KEY","LOCATION_DESCRIPTION","SAMPLE_MATRIX","METHOD_DETECTION_LIMIT","METHOD_REPORTING_LIMIT","QA_QC_TYPE","STATUS","UNIT","SUBPROJECT_NAME","Result_clean"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:00:27,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:00:34,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:00:45,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:01:22,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,33,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:01:29,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,33,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:02:06,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:00:33,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 00:59:44,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 00:59:56,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 00:59:57,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:00:02,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:00:03,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:00:09,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:00:14,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:00:15,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:00:21,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:00:39,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:00:40,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,33,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 00:59:25,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,33,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 00:59:26,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,33,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 00:59:38,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:00:46,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:00:51,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:00:52,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:00:58,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:01:04,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:01:10,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:01:16,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:01:17,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,33,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:01:23,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,33,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:01:28,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,33,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:01:35,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,33,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:01:41,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,33,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:01:47,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,33,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:01:53,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,33,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:01:54,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,33,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:01:59,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,33,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:02:00,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,33,"Salinity","Field","FieldSalinity",2003-06-12,1899-12-30 01:02:05,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:19:39,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:19:40,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:19:45,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:20:59,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:21:00,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:19:46,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:19:58,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:19:21,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:19:27,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:21:37,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:20:04,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:21:06,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:21:11,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:21:12,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:21:18,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:21:30,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:21:31,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:21:36,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:22:20,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:22:57,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:23:02,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:21:43,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:23:15,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:20:16,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:20:17,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:20:22,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:20:23,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:21:48,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:20:53,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:20:54,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:21:49,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:21:55,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:22:01,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:22:07,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:22:38,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:22:44,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:22:50,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:22:51,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:22:56,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:22:13,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:22:14,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:22:25,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:22:26,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:23:09,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:23:21,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:23:27,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:23:28,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:20:35,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:20:41,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:22:32,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:20:28,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:20:29,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:20:47,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:21:05,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:21:24,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:21:42,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:22:19,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:23:03,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:19:14,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:19:15,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:19:33,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:19:51,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:19:52,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:20:10,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:21:03,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:20:50,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:20:57,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 20:21:02,30225,"OR03-0011 Pacific Ocean, 2.2 nautical miles west of Cape Ferrelo","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
