"STREAM_LLID","LAKE_LLID","STATION","DEC_LAT","DEC_LONG","DESCRIPTION","RIVER_MILE","MATRIX","USE_Final"
"1238335433350","0","WORP99-0508","43.32637","-123.84749","MINK CREEK","0.971857992631","FW",1
"1204806421470","0","WORP99-0510","42.23773","-120.57656","MUDDY CREEK","9.30601768659","FW",1
"1218135453150","0","WORP99-0511","45.33377","-121.7321","LITTLE ZIGZAG CANYON","4.67275825483","FW",1
"1183896449370","0","WORP99-0512","44.956","-118.3767","NORTH TRAIL CREEK","1.59007244611","FW",1
"1212872424610","0","WORP99-0514","42.68806","-121.25865","SYCAN RIVER","27.5430598975","FW",1
"1170646459580","0","WORP99-0518","45.88876","-117.09055","BROADY CREEK","6.24060688","FW",1
"1183709421870","0","WORP99-0522","42.04374","-118.29447","BIG TROUT CREEK","11.9566940199","FW",1
"1173304444460","0","WORP99-0523","44.44785","-117.36786","DIXIE CREEK","2.15992859197","FW",1
"1201168444810","0","WORP99-0528","44.47614","-120.133","MILK CREEK","0.994007460434","FW",1
"1184946448410","0","WORP99-0529","44.84419","-118.4947","BUCK CREEK","0.174922898875","FW",1
"1186486443520","0","WORP99-0530","44.33318","-118.64266","TRIB TO STRAWBERRY CREEK","1.43721952608","FW",1
"1193486440320","0","WORP99-0538","44.01946","-119.47612","FLAT CREEK","8.10149528422","FW",1
"1187925451660","0","WORP99-0541","45.09314","-118.66703","HIDAWAY CREEK","9.66679481907","FW",1
"1190406445330","0","WORP99-0542","44.53912","-119.03291","ENNIS CREEK","0.593389537411","FW",1
"1202050447530","0","WORP99-0547","44.82247","-120.15471","ROWE CREEK","5.85341274216","FW",1
"1189114447970","0","WORP99-0554","44.83708","-118.87958","INDIAN CREEK","5.0102360942","FW",1
"1185080445940","0","WORP99-0559","44.5319","-118.4793","CLEAR CREEK","5.14268918504","FW",1
"1184296445850","0","WORP99-0560","44.58345","-118.41174","SUMMIT CREEK","1.43262424997","FW",1
"1210740451750","0","WORP99-0617","45.14141","-120.96853","BAKEOVEN CREEK","7.49575305788","FW",1
"1189658449690","0","WORP99-0619","44.92461","-118.89051","EAST FORK MEADOW BROOK CREEK","5.2827518236","FW",1
"1192349448880","0","WORP99-0620","44.61149","-118.94132","LONG CREEK","34.5220170771","FW",1
"1192675440320","0","WORP99-0622","44.04762","-119.25393","GRASSHOPPER CREEK","1.27535716059","FW",1
"1189961450100","0","WORP99-0625","45.17224","-118.73686","CAMAS CREEK","24.7990563881","FW",1
"1187361448460","0","WORP99-0626","44.85483","-118.72771","SPONGE CREEK","0.773959479814","FW",1
"1194194448140","0","WORP99-0630","44.75606","-119.41414","COTTONWOOD CREEK","4.65530868286","FW",1
"1222748448570","0","WORP99-0657","44.86329","-122.28132","TINCUP CREEK","0.577284758483","FW",1
"1228492437030","0","WORP99-0659","43.69977","-122.85016","CULP CREEK","0.277090797405","FW",1
"1235900458590","0","WORP99-0661","45.8592","-123.61998","MCCLURE CREEK","1.59466748199","FW",1
"1195547453590","0","WORP99-0662","45.3681","-119.44609","HINTON CREEK","5.66975259847","FW",1
"1205043425870","0","WORP99-0665","42.56856","-120.53277","AVERY CREEK","2.31568066097","FW",1
"1168775451510","0","WORP99-0667","45.11452","-116.85653","DRY CREEK","3.01367012447","FW",1
"1215424442010","0","WORP99-0677","44.13839","-121.60091","THREE CREEK","5.70821372223","FW",1
"1204052455770","0","WORP99-0685","45.09654","-119.60913","ROCK CREEK","72.3188898203","FW",1
"1191589450240","0","WORP99-0691","45.02467","-119.15001","RUSH CREEK","0.409281136915","FW",1
"1186984446630","0","WORP99-0692","44.65401","-118.72916","SUNSHINE CREEK","1.76813169317","FW",1
"1216078452150","0","WORP99-0701","45.24938","-121.66096","BARLOW CREEK","3.81776072256","FW",1
"1188116447040","0","WORP99-0704","44.71076","-118.80173","ELK CREEK","0.617159614852","FW",1
"1192433443820","0","WORP99-0710","44.3756","-119.25701","SECOND CREEK","0.902291165254","FW",1
"1184006449130","0","WORP99-0721","44.89782","-118.38236","ONION CREEK","1.87937824939","FW",1
"1194874441150","0","WORP99-0724","44.09689","-119.51807","PINE CREEK","2.80034134977","FW",1
"1187007444590","0","WORP99-0728","44.39839","-118.67658","STRAWBERRY CREEK","4.69834396333","FW",1
"1185469446080","0","WORP99-0734","44.67166","-118.54477","VINCENT CREEK","5.23094619333","FW",1
"1228342449830","0","WORP99-0735","44.96672","-122.79673","DRIFT CREEK","2.36666061193","FW",1
"1237270456850","0","WORP99-0739","45.68971","-123.71855","HARLISS CREEK","0.490907304045","FW",1
"1192140453380","0","WORP99-0740","45.24534","-119.20996","JOHNSON CREEK","7.33993797848","FW",1
"1174261448970","0","WORP99-0745","44.89848","-117.42425","SAWMILL CREEK","0.0797651635985","FW",1
"1240885436630","0","WORP99-0748","43.65174","-124.09572","WIND CREEK","1.13281492941","FW",1
"1192865449750","0","WORP99-0762","44.97169","-119.29883","GRAVES CREEK","0.72144932017","FW",1
"1203065447370","0","WORP99-0768","44.62178","-120.21026","BRIDGE CREEK","11.2865389008","FW",1
"1187587450830","0","WORP99-0769","45.05127","-118.66512","NORTH FORK CABLE CREEK","5.41752552642","FW",1
"1198759450730","0","WORP99-0775","44.99814","-119.80279","BROWN CREEK","6.80485571987","FW",1
"1183176449100","0","WORP99-0787","44.90789","-118.31402","BALDY CREEK","0.187829994597","FW",1
"1193015449170","0","WORP99-0794","44.6223","-118.57806","MIDDLE FORK JOHN DAY RIVER","61.2864478911","FW",1
"1195272441920","0","WORP99-0800","44.1997","-119.35128","DEER CREEK","10.0465978356","FW",1
"1187712448640","0","WORP99-0806","44.84825","-118.7868","BEEMAN CREEK","1.71209701122","FW",1
"1200026442220","0","WORP99-0815","44.26857","-119.97815","ROBA CREEK","3.722199339","FW",1
"1174506444500","0","WORP99-0823","44.4297","-117.51413","SOUTH FORK DIXIE CREEK","3.83270656402","FW",1
"1237663438060","0","WORP99-0825","43.85239","-123.72026","WEST FORK SMITH RIVER","8.12435447831","FW",1
"1175368452730","0","WORP99-0830","45.27151","-117.46621","NORTH MINAM RIVER","3.73608555648","FW",1
"1189961450100","0","WORP99-0841","45.03423","-118.97814","CAMAS CREEK","1.92535960339","FW",1
"1189512447940","0","WORP99-0842","44.71102","-118.95085","SLIDE CREEK","6.66514179331","FW",1
"1194558443080","0","WORP99-0848","44.35343","-119.40961","DRY CABIN CREEK","4.3482313543","FW",1
"1199609452190","0","WORP99-0852","45.16732","-119.95315","LONE ROCK CREEK","4.19261804331","FW",1
"1195355444740","0","WORP99-0856","44.01521","-119.3382","SOUTH FORK JOHN DAY RIVER","47.170598839","FW",1
"1188742447660","0","WORP99-0860","44.7778","-118.6861","BIG CREEK","10.6308761259","FW",1
"1194539450510","0","WORP99-0864","45.05225","-119.45251","ALDER CREEK","0.0441537359047","FW",1
"1195711442690","0","WORP99-0866","44.27721","-119.59326","NORTH FORK WIND CREEK","1.36859281659","FW",1
"1201704445720","0","WORP99-0883","44.56009","-120.17553","NELSON CREEK","0.896360213589","FW",1
"1241338440160","0","WORP99-0885","43.87554","-123.50238","SIUSLAW RIVER","77.6071759926","FW",1
"1210372424180","0","WORP99-0888","42.32292","-120.98713","FISHHOLE CREEK","8.36552813218","FW",1
"1173711449830","0","WORP99-0890","45.15849","-117.31893","EAST FORK EAGLE CREEK","14.0998918481","FW",1
"1216205445700","0","WORP99-0891","44.55845","-121.6331","ABBOT CREEK","1.10875585138","FW",1
"1238097433170","0","WORP99-0892","43.2617","-123.72635","WILLIAMS RIVER","12.2412501696","FW",1
"1194248442790","0","WORP99-0908","44.25837","-119.39841","SOUTH FORK MURDERERS CREEK","2.41304273074","FW",1
"1199578448150","0","WORP99-0912","44.85758","-119.96848","LAKE CREEK","3.52356863574","FW",1
"1196331445290","0","WORP99-0917","44.44292","-119.81463","ROCK CREEK","14.2569743823","FW",1
"1199198448100","0","WORP99-0923","44.76814","-119.91009","HORSESHOE CREEK","3.42313534364","FW",1
"1187277449750","0","WORP99-0924","44.99626","-118.72649","ORIENTAL CREEK","1.92212195201","FW",1
"1213259452670","0","WORP99-0928","45.30092","-121.44904","LITTLE BADGER CREEK","7.1736236603","FW",1
"1204842450570","0","WORP99-0929","44.99289","-120.19691","BUTTE CREEK","18.3008631111","FW",1
"1184060447990","0","WORP99-0931","44.78704","-118.37701","BULL RUN CREEK","1.69023509269","FW",1
"1192943449520","0","WORP99-0935","45.05038","-119.35106","DITCH CREEK","9.97997988661","FW",1
"1195661443340","0","WORP99-0937","44.34538","-119.6512","BLACK CANYON CREEK","4.76253842316","FW",1
"1196393446230","0","WORP99-0947","44.62316","-119.63725","JOHNNY CREEK","0.0487679074439","FW",1
"1192754449740","0","WORP99-0948","45.09133","-119.21976","POTAMUS CREEK","10.36526285","FW",1
"1241338440160","0","WORP99-0950","43.98699","-123.64101","SIUSLAW RIVER","46.691107433","FW",1
"1240388428360","0","WORP99-0952","42.82923","-124.04476","UPPER LAND CREEK","0.6260122704","FW",1
"1221496452040","0","WORP99-0954","45.19066","-122.13924","WINSLOW CREEK","1.10211308336","FW",1
"1234447450910","0","WORP99-0956","45.04592","-123.43569","MILL CREEK","4.04286434089","FW",1
"1189855450730","0","WORP99-0972","45.08481","-119.04549","FIVEMILE CREEK","3.47537358723","FW",1
"1193015449170","0","WORP99-0973","44.77083","-118.87764","MIDDLE FORK JOHN DAY RIVER","37.9544939159","FW",1
"1195547443530","0","WORP99-0985","44.35015","-119.54315","JACKASS CREEK","0.585445938483","FW",1
"1185615448660","0","WORP99-1002","44.80711","-118.42886","GRANITE CREEK","9.35657480947","FW",1
"1187958446930","0","WORP99-1003","44.63579","-118.84309","CAMP CREEK","5.17715439936","FW",1
"1223918432060","0","WORP99-1017","43.1824","-122.32973","ROUGH CREEK","3.84271570907","FW",1
"1226629438580","0","WORP99-1018","43.8422","-122.67658","GOODMAN CREEK","1.40746758673","FW",1
"1188433427640","0","WORP99-1019","42.75841","-118.82789","FISH CREEK","0.861841667623","FW",1
"1195394443150","0","WORP99-1021","44.26693","-119.21942","MURDERERS CREEK","19.5583622326","FW",1
"1181230437760","0","434621118101500","43.7723804","-118.1718553","KINGSBURY GULCH","3.13196900174","FW",1
"1240885436630","0","FW08OR001","43.64959","-124.0954","Wind Creek","1.28320446758","FW",1
"1195547453590","0","FW08OR002","45.36819","-119.4461","Hinton Creek","5.73679883778","FW",1
"1210810430860","0","FW08OR003","42.94308","-121.25917","West Fork Silver Creek","15.3475845178","FW",1
"1196393446230","0","FW08OR004","44.62321","-119.63838","Johnny Creek","0.0465786490191","FW",1
"1174261448970","0","FW08OR005","44.89845","-117.42406","Sawmill Creek","0.131163841491","FW",1
"1241338440160","0","FW08OR006","43.87567","-123.50243","Siuslaw River","77.6585652114","FW",1
"1168775451510","0","FW08OR008","45.11451","-116.85638","Dry Creek","3.05534672114","FW",1
"1224705432860","0","FW08OR010","43.09695","-122.41151","Fish Creek","18.2419026756","FW",1
"1241338440160","0","FW08OR011","43.99118","-123.66463","Siuslaw River","44.4135447892","FW",1
"1224071455700","0","FW08OR012","45.3952778","-122.1497222","Sandy River","28.7770422862","FW",1
"1230673441170","0","FW08OR014","44.16746","-122.24958","McKenzie River","57.5543237259","FW",1
"1244292424210","0","FW08OR015","42.4133333","-123.1583333","Rogue River","112.406874037","FW",1
"1230064446870","0","FW08OR016","44.49077","-122.81381","South Santiam River","22.3955741203","FW",1
"1240782444220","0","FW08OR019","44.3726","-123.83628","Alsea River","21.7501250242","FW",1
"1206499457320","0","FW08OR021","45.17","-120.4825","John Day River","81.4842128848","FW",1
"1218567452170","0","FW08OR023","45.21161","-121.84732","Draw Creek","0.602510842339","FW",1
"1190296461890","0","FW08OR025","45.576","-116.48831","Snake River","217.150884271","FW",1
"1212676445780","0","FW08OR026","44.24743","-120.8596","Crooked River","53.068621171","FW",1
"1227618456580","0","FW08OR027","44.05582","-123.0843","Willamette River","181.180271205","FW",1
"1226500453380","0","FW08OR028","45.48472","-122.96","Tualatin River","39.2215339227","FW",1
"1218738425720","0","FW08OR030","42.46212","-121.46878","Sprague River","53.152142415","FW",1
"1169731440590","0","FW08OR033","43.77116","-118.04935","Malheur River","92.8709647725","FW",1
"1240230449270","0","FW08OR035","44.8063889","-123.9727778","Siletz River","20.1431782032","ES",1
"1206499457320","0","FW08OR037","45.53248","-120.35825","John Day River","26.1366697521","FW",1
"1167649458170","0","FW08OR041","45.74946","-116.75984","Imnaha River","5.37746051138","FW",1
"1218738425720","0","FW08OR046","42.59993","-121.76077","Sprague River","13.456380578","FW",1
"1170244438120","0","FW08OR049","43.05298","-117.69475","Owyhee River","105.514575173","FW",1
"1228263431010","0","FW08OR050","43.10088","-122.82959","West Creek","0.166312210696","FW",1
"1227618456580","0","FW08OR051","44.31707","-123.21649","Willamette River","156.616348843","FW",1
"1181251448560","0","FW08OR052","44.85142","-118.14283","North Fork Rock Creek","0.967904167312","FW",1
"1244292424210","0","FW08OR054","42.4708333","-124.3433333","Rogue River","6.69811661434","ES",1
"1229096457410","0","FW08OR055","45.73074","-122.92966","Raymond Creek","1.33081324648","FW",1
"1192890441230","0","FW08OR056","44.14154","-119.29135","Tamarack Creek","1.35885077787","FW",1
"1169845460720","0","FW08OR057","45.93063","-117.45506","Grande Ronde River","46.7155860417","FW",1
"1242038436690","0","FW08OR059","43.57777","-123.5025","Umpqua River","59.4058976604","FW",1
"1190296461890","0","FW08OR064","45.28694","-116.67222","Snake River","241.243277386","FW",1
"1186964451690","0","FW08OR069","45.1929","-118.704","Bowman Creek","1.78415054101","FW",1
"1227618456580","0","FW08OR071","45.55356","-122.70579","Willamette River","9.55122999674","FW",1
"1209151456390","0","FW08OR074","43.68754","-121.686","Deschutes River","221.739597157","FW",1
"1222435424550","1222535424690","NLA06608-R10FOURMI","42.46935","-122.258622","Four Mile Lake","1.23111482547","FW",1
"1227660420010","0","WCAP99-0845","42.003","-122.76312","GROUSE CREEK","0.335526974691","FW",1
"1191562444150","0","WORP99-0698","44.30671","-119.1757","RILEY CREEK","8.34704807652","FW",1
"0","1220972429470","CRLA_LTLMP_ST13","42.955833","-122.083","Crater Lake Station 13, Long Term Monitoring Program","0","FW",1
"0","1218728443720","NLA06608-1638","44.3717814","-121.8732089","Big Lake","0","FW",1
"1221106445310","0","WORP99-0819","44.54968","-122.0832","PYRAMID CREEK TRIBUTARY","2.65872916667","FW",1
"1227139421040","0","14353425","42.0970775","-122.7294767","WEST FORK OF E.F. ASHLAND CREEK, NEAR ASHLAND, OR","0.941","FW",1
"1217911421800","0","421015121471800","42.1708333","-121.7883333","LOST RIVER DIVERSION CHANNEL NR KLAMATH RIVER, OR","0.696","FW",1
"1238846424570","0","423236123432500","42.5431676","-123.7247969","EAST TRIB OF NORTH FORK SILVER (ENSilv)","12.6571931818","FW",1
"1237555425340","0","423247123443100","42.546223","-123.743131","SECTION 10 TRIBUTARY (Sec.10)","1.241","FW",1
"0","1195712429960","425947119341500","42.996266","-119.5718938","Si14  (Little Ridge Lake SILVER Ponds)","0","FW",1
"0","1195861431080","430627119350100","43.107376","-119.5846732","Si2  (Road Lake - SILVER Ponds)","0","FW",1
"1170536433820","1170432433740","432224117023500","43.3732112","-117.0440354","MS6 (Sheep Reservoir  MIDDLE SNAKE-SUCCOR Ponds)","1.01661931818","FW",1
"1170528433900","1170520433930","432336117030500","43.3932114","-117.05237","MS5 (Top Reservoir   MIDDLE SNAKE-SUCCOR Ponds)","0.317","FW",1
"1179846434380","1170520433930","432634117550500","43.442659","-117.9190702","STAR PONDS NR WARM SPRINGS RESV - STAR-2, OR","3.692375","FW",1
"1180581434900","1180335434680","432805118015900","43.467937","-118.034074","STAR PONDS NR WARM SPRINGS RESV  STAR-18   OR","2.48889962121","FW",1
"1181627435090","1181338434800","432848118080200","43.4798816","-118.1349114","STAR PONDS NR WARM SPRINGS RESV  STAR-14   OR","2.74616098485","FW",1
"1180627434920","1181013435280","433142118060400","43.5282148","-118.1021317","STAR PONDS NR WARM SPRINGS RESV  STAR-15   OR","4.93660984848","FW",1
"1175667436070","1175659436060","433622117335700","43.6059925","-117.5668432","OW6 (Upper Sheep Corral Reservoir-Lower Owyhee),OR","0.017","FW",1
"1177008437110","1176786436360","433808117404100","43.6354363","-117.6790666","MESA RESERVOIR","5.86413636364","FW",1
"1174551438210","1174551438210","434916117271600","43.8209918","-117.4554595","LITTLE TWIN RESERVOIR","0.127","FW",1
"1174153438560","1174761438410","435029117283500","43.8412697","-117.4774055","VINE HILL RESERVOIR, OR","3.82630113636","FW",1
"1229553440590","0","440339122580800","44.0607222","-122.969","KEIZER SLOUGH AT SUB BRIDGE, SPRINGFIELD, OR","0.848","FW",1
"1228348440700","0","440405122495600","44.0680556","-122.8322222","UNNAME TRIB TO WALTERVILLE CANAL @ CAMP CRK RD, OR","0.227","FW",1
"1225299441280","0","440731122314800","44.1252778","-122.53","GALE CREEK @ GOODPASTURE RD BRIDGE, NR LEABURG, OR","0.161990530303","FW",1
"1233225444160","1233225444020","442406123192700","44.4016667","-123.3241667","CATTAIL POND  (NWR FNLY site)","1.31764015152","FW",1
"1233087444130","1233150444080","442427123185900","44.4073611","-123.3162778","FINGER POND, FINLEY NWR, OR","0.736","FW",1
"0","1233382444150","442455123201800","44.4151219","-123.339544","UPPER WOODPECKER POND      OR","0","FW",1
"1233229444220","1233211444220","442519123192100","44.4219444","-123.3224167","UNIT 16 POND, FINLEY NWR, OR","0","FW",1
"1227618456580","0","442545123132500","44.4292","-123.2235694","UPPER BLUE HERON SLOUGH (NWR SNAG site)","144.286837121","FW",1
"1179549446230","1179560446210","4437151175721","44.6207129","-117.9568823","LOWER BLACK MOUNTAIN POND, OR","0.17","FW",1
"1232299450300","0","445915123153900","44.9874167","-123.2608333","ALEUTIAN MARSH  (NWR BSKT SITES)","3.97356628788","FW",1
"1231250454590","0","452601123080200","45.4336111","-123.1338889","WAPATO LAKE NEAR GASTON, OR","2.51702651515","FW",1
"1234135420990","0","ORCA_L1_LCCB","42.0980972","-123.4118496","Lower Cave Creek at Bridge","0.158","FW",1
"1234135420990","0","ORCA_L1_LCCC","42.0987027","-123.408425","Lower Cave Creek at Culvert","0.331","FW",1
"1234135420990","0","ORCA_L1_LCCE","42.0981039","-123.4074598","Lower Cave Creek at Entrance","0.391","FW",1
"1234135420990","0","ORCA_L1_UCC","42.096132","-123.4047625","Upper Cave Creek","0.584","FW",1
"1203713443670","0","31719","44.3725","-120.363","Canyon Creek 3.3 miles upstream of mouth","0.732","FW",1
"1214536438550","1216914434740","35949","43.47724","-121.69157","Little Deschutes River, 100 feet DS of Interfor outfall","59.9254507576","FW",1
"1214536438550","1216914434740","35950","43.47696","-121.69199","Little Deschutes River, 35 feet east of Interfor outfall","59.9540454545","FW",1
"1225145447530","0","36275","44.75246","-122.51562","Unnamed tributary to North Santiam River at RM 32.5 50 ft u/s of mouth","0.047","FW",1
"1231112446350","0","36316","44.634268","-123.112473","City of Albany Intake PWS# 4100012 Albany Canal","0.07","FW",1
"1231630447310","0","14434","44.697778","-123.244444","Soap Creek upstream of Coffin Butte Landfill","9.393","FW",1
"1198034449990","0","WORP99-0775","44.99814","-119.80279","BROWN CREEK","0.0548295454545","FW",1
"1227972439180","0","37310","43.926768","-122.784783","Dexter Lake Trib above Lowell below W 7th St","1.155","FW",1
"1227972439180","0","37309","43.921048","-122.786142","Dexter Lake Trib Near Mouth at End of West 2nd St in Lowell","0.705","FW",1
"1230013439300","0","37297","43.926537","-123.000882","Hill Cr at Dale Kuni Rd","0.246843350379","FW",1
"1230498441480","0","37293","44.122377","-123.055148","Muddy Cr Trib (RM 51) at Masonic Cemetery Rd","1.22366931818","FW",1
"1232268442840","0","37306","44.214966","-123.197574","Flat Cr Trib (RM 3.6) above Junction City at E 1st St","6.106","FW",1
"1232104442300","0","37307","44.211866","-123.204864","Flat Cr Trib (RM 3.6) above Junction City at Hwy 99","1.892","FW",1
"1232268442840","0","37303","44.229646","-123.211604","Flat Cr Trib (RM 3.6) at Junction City W 18th Ave 600 ft East of Rose St","4.53","FW",1
"1232104442300","0","37305","44.229786","-123.213184","Flat Cr. Trib (RM 3.6) at W 18th Ave 200 ft East of Rose St","0.076","FW",1
"1233085440520","0","37314","44.040895","-123.343457","West Fk Coyote Cr Trib to Trib (RM 2.08) on East Bolton Rd Veneta","2.072","FW",1
"1233085440520","0","37315","44.031995","-123.352557","West Fk Coyote Cr Trib to Trib (RM 2.08) at Territorial Rd and Strawberry Ln Veneta","2.914","FW",1
"1242688420550","0","36469","42.05289","-124.26943","Fish House Creek Outlet Near Fish Cleaning Station","0.061","ES",1
"1243349429610","0","36575","42.96091","-124.33629","Williams Cr Near Mouth (Floras NF)","0.011","FW",1
"1243834425630","0","36567","42.56323","-124.38447","Coy Cr at Mouth (Euchre)","0.007","FW",1
"1243821424580","0","29630","42.47147","-124.38596","Edson Creek at county bridge","1.099","FW",1
"1243821424580","0","29697","42.475278","-124.389444","Edson Creek, above bridge #256","1.494","FW",1
"1243905425600","0","36572","42.55904","-124.39003","Wetland Trib to Euchre Cr at RM 0.1","0.129","ES",1
"1243821424580","0","28306","42.4806","-124.3926","East Fork Edson Creek near mouth (Rogue River below Lobster Creek)","1.963","FW",1
"1243929424800","0","36734","42.4805","-124.39467","Edson Cr WF ABV EF","0.034","FW",1
"1243929424800","0","36741","42.48285","-124.40046","Edson Cr WF DS of Wetland Fork","0.391","FW",1
"1243982422750","0","36730","42.27781","-124.40459","Pistol River at Hwy 101","0","ES",1
"1243982422750","0","36705","42.29127","-124.4076","Pistol River at Pacific Ocean","0","ES",1
"1244100424060","0","36590","42.40945","-124.41516","Riley Cr Across from Power Sub Station","0.738","FW",1
"1244243424240","0","36589","42.41467","-124.41783","Dean Creek US of W Enteranc of Buffington Pk","1.35","ES",1
"1244243424240","0","36588","42.42003","-124.4235","Dean Cr Culvert Outlet to Rogue R","0.842","ES",1
"1244358430210","0","36725","43.02317","-124.43516","Laurel Lake Trib from Lost Lake","0.185","FW",1
"1244569430010","0","36652","43.0249","-124.4478","New River North of Fourmile Creek","0","ES",1
"1244923429260","0","36721","42.92238","-124.45011","South Langlois Creek at Hwy 101","2.26216477273","FW",1
"1244923429260","0","32667","42.9345","-124.4551","North Langlois Creek near Langlois (tributary to New River)","1.66676325758","FW",1
"1244596429890","0","36757","42.976462","-124.456272","Bethel Cr Re-Located Channel at 2nd Bridge US","0.840746212121","FW",1
"1244923429260","0","36728","42.93785","-124.45765","North Langlois Cr at DS Bridge","1.572","FW",1
"1244598429530","0","36630","42.9577","-124.46022","Butte Creek NR Mouth","0","FW",1
"1244595427720","0","29553","42.76988","-124.4606","Elk River Bagley Creek at mouth","0","FW",1
"1245008427730","0","36579","42.7737","-124.49683","Mill Creek at North Crossing of Hwy 101","0.288","FW",1
"1245213427950","0","36508","42.81064","-124.49864","Cedar Creek Headwaters Near Cape Blanco Road (Elk R)","2.32","FW",1
"1245008427730","0","36580","42.77327","-124.49904","Mill Creek at Rose Way (Garrison Lake)","0.158","FW",1
"1245213427950","0","36565","42.806059","-124.500826","Cedar Cr Halfway Between Logs","1.9","FW",1
"1245213427950","0","36566","42.80515","-124.5024","Cedar Cr at BBQ","1.79","FW",1
"1245213427950","0","34312","42.803","-124.5032","Cedar Creek at Pit Road (Elk)","1.63","FW",1
"1245063427540","0","36577","42.75241","-124.50338","Garrison Lake Trib Buffington Pond Upstream of Pinehurst Rd","0.24","FW",1
"1245054427540","0","36586","42.7604","-124.50454","Garrison Lake Trib at Paradise Pt Rd","0.506","FW",1
"1245103427490","0","36585","42.7475","-124.50727","Garison Lake Trib from Sewage Disposal Pond at Trail","0.306","ES",1
"1245103427490","0","36584","42.74842","-124.50748","Garrison Lake Trib from Sewage Disposal Ponds at Rd","0.308","ES",1
"1245213427950","0","28301","42.7956","-124.5092","Cedar Creek at McKenzie Road Bridge (Elk Creek)","0.998","FW",1
"1245213427950","0","36760","42.79653","-124.51024","Cedar Cr US of Bridge Above McKenzie Rd Bridge (Elk R)","0.898","FW",1
"1245113427560","0","36759","42.7602","-124.5106","Garrison Lake Trib to NW Arm at Paradise Point Rd","0.428","ES",1
"1241417430800","1240766428900","NLA06608-0402","42.8897489","-124.0780934","Powers Pond","28.5845018939","FW",1
"1224918455561",NA,"FCI0","45.5455","-122.4359","Fairview Creek at Fairview Lake Trailer Park","3.265","FW",1
"1224498455258",NA,"FCI1","45.5212","-122.4508","Fairview Creek downstream of Stark in Conifer Park","0.354","FW",1
"1226465454422",NA,"JCI1","45.4864","-122.4848","Johnson Creek at 174th Ave/Jenne Rd","11.521","FW",1
"1226465454422",NA,"JCI2","45.4728","-122.4035","Johnson Creek at 252nd/Palmblad","16.996","FW",1
"1223923455131",NA,"KCI1","45.5134","-122.3952","Kelly Creek below Mt Hood Community College Detention Pond","0.145","FW",1
"1223923455131",NA,"KCI4","45.4859","-122.3801","Kelly Creek downstream of Kelly Creek Detention Pond","2.863","FW",1
"1224988454776",NA,"KI1","45.4676","-122.4866","Kelley Creek at Pleasant Valley Grange","1.031","FW",1
"1224988454776",NA,"KI2","45.4623","-122.4502","Kelley Creek at Rodlun Road","2.974","FW",1
"1223828455410",NA,"BCI2","45.4973","-122.3774","Beaver Creek at Division x. Troutdale Rd","4.032","FW",1
"1223828455410",NA,"BCI1","45.531268","-122.38116","Beaver Creek at Troutdale Lower Footbridge","0.884","FW",1
"1240637462558",NA,"31317","42.77143","-124.6147","OR03-0063, 4.6 nautical miles southwest of Cape Blanco","281.415","SW",1
"1204204443957",NA,"31720","44.3603","-120.368","Canyon Creek 3.8 miles upstream of mouth","3.721","FW",1
"1204204443957","<Null>","12583","44.368778","-120.380778","Canyon Creek 2.8 miles upstream of mouth (Road 42.100)","2.877","FW",1
"1204204443957",NA,"31721","44.3764","-120.4","Canyon Creek 1.7 miles upstream of mouth","1.781","FW",1
"1240483462464","1207453456993","10581","45.711694","-120.690028","Columbia River at John Day Dam","212.59","FW",1
"1208917443218",NA,"31722","44.300361","-120.751917","Ochoco Creek 1.6 miles upstream of Canyon Creek Junction","8.971","FW",1
"1209151456389",NA,"36030","45.256985","-121.039567","Deschutes River at Shears Falls Fish Ladder","44.172","FW",1
"1226154424196","1223333423868","32737","42.3928","-122.3152","Fish Lake, rainbow trout, station 8","17.516","FW",1
"1226154424196","1223333423868","32736","42.3927","-122.3156","Fish Lake, rainbow trout, station 7","17.502","FW",1
"1226154424196","1223333423868","32734","42.3921","-122.3167","Fish Lake, rainbow trout, station 5","17.472","FW",1
"1226154424196","1223333423868","32733","42.3926","-122.3173","Fish Lake, rainbow trout, station 4","17.429","FW",1
"1226154424196","1223333423868","32730","42.3927","-122.3174","Fish Lake, rainbow trout, station 1","17.421","FW",1
"1226154424196","1223333423868","32731","42.3926","-122.3174","Fish Lake, rainbow trout, station 2","17.424","FW",1
"1226154424196","1223333423868","32732","42.3926","-122.3174","Fish Lake, rainbow trout, station 3","17.424","FW",1
"1226154424196","1223333423868","32735","42.3924","-122.3331","Fish Lake, rainbow trout, station 6","16.836","FW",1
"1223412421963","1223929422233","32692","42.2159","-122.3776","Howard Prairie Reservoir, rainbow trout, station 1","3.091","FW",1
"1223412421963","1223929422233","32688","42.2155","-122.3779","Howard Prairie Reservoir, small mouth bass, station 7","3.102","FW",1
"1224003422276","1223929422233","32687","42.2258","-122.3916","Howard Prairie Reservoir, small mouth bass, station 6","0.408","FW",1
"1224003422276","1223929422233","32682","42.2273","-122.394","Howard Prairie Reservoir, small mouth bass, station 1","0.31","FW",1
"1224003422276","1223929422233","32684","42.2293","-122.3944","Howard Prairie Reservoir, small mouth bass, station 3","0.32","FW",1
"1224003422276","1223929422233","32686","42.2313","-122.3959","Howard Prairie Reservoir, small mouth bass, station 5","0.275","FW",1
